Geneid	SRR26327152
27314	716
100379250	4
100506233	41
51585	3684
338699	272
60492	120
1740	20
55863	70
84233	95
58487	1019
220388	6
54843	364
220047	1
8301	845
8726	409
102465452	0
51501	30
60494	0
10873	19
11098	3
8587	0
8322	1
100506368	0
65084	16
23682	3
100423040	0
1075	172
100873989	0
2915	0
100873753	0
7299	0
50507	0
219595	1
390231	0
57093	0
105369176	0
642446	0
399939	0
729384	0
120146	0
642569	0
642612	0
105378955	1
642623	0
10003	51
26973	369
101929222	0
100616186	0
100302228	0
120114	0
4544	0
120103	176
105369447	5
159989	0
56935	1
85459	544
619383	6
684959	25
692063	31
692075	2
677792	4
654320	21
692072	9
677805	15
100302240	6
677822	12
79101	430
28970	89
9440	504
387804	1
341208	1
24145	140
390243	0
10888	2
4361	271
100302275	10
54851	255
643037	3
2526	173
143689	48
154810	41
51503	434
55693	0
390245	0
10929	528
23052	184
101929295	29
143686	1016
100129203	48
143684	639
9702	399
8898	120
84441	596
100422991	0
79780	276
8690	55
100874053	0
53942	0
143872	4
83935	0
5241	0
101054525	0
7225	8
100500823	0
253935	0
57562	6
85016	0
10413	3
330	3170
329	788
114908	2400
102723838	0
4316	0
9313	0
64066	0
4317	31
4319	0
100288077	0
4312	0
4314	0
4321	0
4322	0
84259	435
79659	45
100616457	0
80310	0
414301	0
102465752	0
102723895	0
100506742	0
643733	9
837	370
838	3
834	228
114769	125
440068	9
59082	0
2893	0
84437	59
143879	16
60496	154
101928535	0
2977	0
143884	254
91801	49
55531	0
643923	0
6588	0
54733	119
54734	1
8065	436
38	101
4863	1387
472	3134
160140	19
143888	54
23086	52
1662	104
399947	0
85463	34
5962	150
2230	138
57569	0
341032	0
399948	2
120376	4
100616330	0
5450	66
54766	0
100132078	1
644277	0
407041	0
407042	0
399949	0
143903	12
23235	199
5519	644
79796	369
91893	10
64776	29
1410	1
100528019	0
3316	0
91894	0
85458	14
1737	223
120379	5
55216	260
26521	48
6392	171
3606	18
56158	2
83875	4
5805	85
349633	13
283140	7
101928823	0
387810	0
101928847	0
4684	15
100288346	0
54970	82
255239	14
1813	0
100422855	0
80975	6
9183	24
644672	0
57646	89
9177	0
3359	1
7704	111
4837	0
101928940	0
54494	121
10179	365
25996	43
120400	0
54827	0
120406	0
23705	2
283143	0
84811	192
8882	428
116519	0
337	0
345	2
335	12
104326055	23
23387	1989
5049	1069
51092	641
100652768	172
6876	182
9159	1514
257160	56
23621	41
100379571	0
22897	247
57453	5
486	5
100533181	0
53826	9
84000	15
3587	3693
100526771	0
56649	2
6330	22
6327	0
120425	198
196264	469
10205	3
916	1242
915	522
917	251
9354	2473
100131626	17
10632	454
4297	7334
101929089	9
143941	30
84866	102
56912	115
372	1914
23187	30
102466719	0
11181	1
1656	5892
643	517
283149	4303
100616376	0
7379	11
283150	2
338657	569
649946	132
6230	1118
51399	322
100500840	0
2542	160
10525	1190
55823	1074
3145	76
3014	274
1798	44
9854	239
25988	104
64137	6
79671	149
79849	13
283152	10
867	1392
4162	57
102465453	0
105369590	7
79102	298
83552	0
114902	0
9099	31
100499227	1
7070	0
5818	58
102724301	0
23650	0
220323	76
25833	3
649133	0
219902	2
23365	240
2900	2
101929227	0
219899	96
7007	6
6309	316
6653	6536
105369535	137
399959	0
406911	0
414899	0
406882	0
406892	0
100189294	0
84959	107
56253	32
79864	35
390259	0
341056	2
3312	1903
85391	3
85390	0
85389	0
79827	36
57476	112
100616319	0
55800	3
7753	116
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	27
26492	1
219865	0
26494	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	1
84897	1081
54414	69
53340	1
4900	2061
23584	107
90952	151
101929340	23
79684	18
100507283	9
64221	21
54538	2
220296	0
641654	0
80071	9
219855	32
219854	1
103695364	0
63876	0
9638	5
403312	0
9538	305
3703	723
1111	463
56	4
160065	0
399967	0
100169851	0
399968	2
219844	12
83480	30
29118	4
338667	0
50937	12
105369591	0
84881	86
79607	76
6734	2869
55572	185
114609	135
28960	133
399972	3
6484	88
84623	27
101929427	0
100874251	0
100422918	0
283165	0
101929473	0
101929497	0
2113	3044
102466104	0
101929517	6
2313	402
100507392	118
3758	3
3762	0
219833	0
63970	0
9743	68
8538	0
101929557	0
120224	58
4798	1097
56980	577
440072	82
334	1441
6768	258
29068	519
11095	1
170689	0
102466873	0
283171	0
100507431	30
103611081	104
399979	882
50863	0
101929653	0
101929637	0
100874281	0
4978	0
646522	0
219938	0
283174	8
100616119	0
22997	64
100128239	2
83700	272
23310	379
112936	667
29087	121
27034	194
112937	18
89944	6
27087	17
283177	0
100288778	0
677784	0
440073	2
574538	0
6539	3
101929384	0
6540	2
102723544	0
5927	4480
84318	15
283358	4
4815	45
100049716	23
65125	3412
5893	110
23085	229
100292680	0
81029	4
144699	217
100500816	0
79602	192
93589	77
654429	1
100271702	0
196513	66
775	30
100874369	0
100874234	0
100874370	0
100874235	4
100652846	5
283440	2
2288	164
55846	242
83714	179
100507424	20
101929469	42
2305	40
83695	269
7289	64
7004	0
10867	68
56341	3
100129223	0
84766	327
57097	118
103752584	0
894	2505
57103	235
8074	0
2251	0
57102	97
10635	0
8798	19
10566	2
4704	305
101929549	4
26290	8
3742	15
3736	0
3741	0
101929584	1
4908	0
57101	2
7450	65
928	124
55200	168
7132	489
6337	19
4055	113
678655	83
939	168
55080	789
6843	1212
51258	49
9918	211
692148	2465
2597	5082
25900	181
4839	1575
1108	7072
677780	3
57121	82
84519	191
51147	118
171017	945
196500	36
50813	66
8079	1079
5763	26
3902	27
920	370
27239	7
10536	20
2784	3
83461	6
8078	233
7167	1167
84727	237
283345	25
171220	11
10233	40
2026	830
1822	679
113246	1438
100147744	0
5777	1242
406985	0
406933	1
11331	1139
677777	857
10436	232
10162	624
716	5
715	45
51279	90
283314	123
83758	86
9746	376
5830	139
341392	0
283316	2
9332	6
339	0
9573	0
359787	0
170482	9
360030	0
79923	0
144195	4
6515	4700
55810	1392
719	74
25977	1451
50856	34
642559	25
440077	0
440078	12
55138	3
653113	1
101927905	4
389634	2
93978	0
338339	25
26253	187
57379	0
8076	0
57494	64
144568	1
1911	76
4074	322
10219	41
253128	36
144571	38
2	130
5858	62
3	7
100422872	3
100499405	36
642846	39
101930452	0
101928030	0
728715	6
105369647	1
440081	192
105376678	0
408186	4
3820	166
374443	494
105369728	12
29121	771
160365	32
969	1246
51348	35
9976	589
100431172	0
387836	3
100506159	0
160364	33
51266	52
387837	0
102724020	2
283420	7
51267	1
64581	315
4973	57
120939	19
23710	2078
3824	16
101928100	25
22914	6
100528032	3
8302	8
3823	4
3822	8
3821	4
10748	12
55110	47
55359	2
8531	232
105369660	0
101928162	0
50837	0
50836	0
50835	0
50839	0
11272	0
100533464	0
5554	0
50838	0
5555	0
50840	0
259296	0
259295	0
259294	0
259290	0
259292	0
259289	0
259293	0
100129361	0
353164	0
5544	0
5545	0
5542	0
653247	0
338817	7
2120	738
79370	0
100506248	79
103504734	0
4040	13
54682	9
503693	5
118426	187
80824	861
1389	122
2842	72
1027	2086
81575	26
693198	0
51202	916
387841	9
9052	12
693199	0
55507	4
50865	78
100506314	5
93164	59
57613	14
83445	1
2012	317
283422	0
2904	0
55729	1344
79887	99
101928290	3
2984	3
105369669	108
121504	813
55766	124
144608	76
51729	1651
440087	2
420	0
4256	35
121506	249
397	2859
5149	0
101928340	0
85004	0
100873980	0
5800	54
2059	13
11171	1334
51071	32
729025	0
4257	11
55885	0
102724196	0
728622	18
100616279	0
79785	0
5288	0
89869	0
93661	0
54477	43
121536	742
100506393	0
5139	28
53919	0
28234	0
338821	0
10599	0
6579	0
3375	0
79912	222
5965	112
51026	173
80763	10
2998	20
3945	2531
3764	1
10060	0
55907	69
6489	55
9847	310
55500	287
101928441	0
6660	1
100126320	0
101928471	0
144360	0
586	36
102724371	8
196415	0
645177	0
4033	574
55259	15
144363	79
3845	1039
160492	0
100422897	0
100506451	0
11228	4
79365	7
8082	0
3709	560
55726	152
26127	355
51768	56
9412	254
728858	4
23012	168
56938	7
101928646	0
341346	0
8496	9
387849	0
60488	199
100287284	6
57542	86
5744	0
55297	291
55711	119
100506606	26
51290	163
101055625	7
341350	2
83857	16
10526	180
65981	110
100287314	0
441631	0
100506660	0
1663	309
144203	0
58516	0
79857	0
160518	26
100874249	2
254013	17
196394	258
440093	259
55196	2646
636	24
121512	45
10059	495
51067	139
5318	4
341359	0
84920	60
105369729	0
144245	75
144402	28
55605	27
225	44
283461	1
114134	20
120892	567
283463	5
1272	0
29951	0
283464	73
10138	723
85437	152
102467003	7
51535	765
144165	11
101927058	0
80070	0
83448	79
51135	235
5756	180
84216	22
4753	1064
440097	0
83956	0
51054	8
196527	397
400027	159
196528	1803
9169	2956
105369970	139
81539	8130
54407	1557
100288798	9
55089	0
347902	331
91523	277
100616486	1
100233209	325
100616478	0
79657	120
8909	7
10411	26
55652	184
51564	1600
7421	420
79022	76
1280	56
29843	384
5213	285
102466657	0
140461	647
387856	5
121275	44
341567	7
121274	355
121273	0
23519	1
341568	0
3906	0
54934	1038
677815	4
100302221	0
677793	6
677794	9
904	1939
255411	0
112	8
100616262	0
100506125	0
784	45
9416	602
27289	116
85478	31
51303	195
377	1151
7480	72
7471	57
23109	18
5571	131
8085	6459
121268	244
50846	44
55716	2097
10376	487
7846	377
84790	266
101927267	1
5630	0
10024	4
338761	0
79962	0
65244	76
100335030	14
23416	73
10445	422
84070	29
25766	36
91010	603
7009	3587
57701	793
100286844	26
144233	90
23017	0
283332	0
101927292	0
359	0
101927318	0
362	0
363	0
102723963	0
29127	13
41	18
6602	732
2819	6
84987	316
91012	555
51474	34
100302220	0
121006	0
113251	290
57609	1281
466	80
283471	0
25840	75
613227	4
4891	605
25875	337
81566	256
7024	59
5463	366
9802	3327
57228	107
51411	624
1990	2
11226	154
9498	6
6334	7
401720	25
105369971	0
341405	2
94	1
91	416
160622	1172
3164	327
60673	140
26628	2
144501	1
283403	9
283404	3
3855	0
3892	2
3887	0
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	3
112802	0
121391	0
140807	71
319101	50
100127967	5
3849	1
3848	17
374454	0
51350	0
3850	0
3851	0
338785	0
196374	0
3856	1
3875	60
1975	4613
283335	37
23371	254
102466193	0
84926	211
3489	3
8435	9
51380	420
283337	608
3695	744
5916	250
84975	231
9700	215
5204	1875
60314	189
8086	67
121340	8
6667	2169
269	4
54458	379
5094	7790
102157401	183
7786	768
6895	132
8620	4
11016	166
100652999	0
517	725
57658	452
102216268	0
100874366	0
3229	0
3228	0
100124700	0
3227	0
100874365	0
3226	0
406973	0
100874364	0
100874363	0
3225	0
3224	0
3223	0
3221	1
3222	0
693200	0
440101	1
100240735	8
100240734	1
400043	0
23583	8
23468	924
100616400	0
3178	2499
4778	169
22818	177
442892	3
53831	618
102724050	115
25946	855
3678	8838
121355	4
3071	1548
5153	346
5502	18
644076	0
90070	0
117159	0
118430	0
9840	1267
58158	1
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	2
403284	0
341418	0
121129	0
121130	2
196410	1
3679	57
100528022	3
2647	89
5959	35
967	1252
10220	206
84324	358
29095	82
85406	556
440104	73
4327	9
84305	96
102724112	8
1606	1734
6490	106
1017	125
5869	281
6821	37
64375	182
6231	94
2065	61
5036	837
6171	420
84872	64
23344	515
140465	72
4637	1572
6601	2167
100189152	4
10193	321
79035	74
283375	28
283373	1050
93058	68
1431	1346
10330	119
9924	447
51561	191
6773	837
319	10
8914	21
4284	1
283377	102
27165	105
5939	227
11176	8785
506	2413
692090	5
26789	5
10728	1054
4666	4220
5557	33
8630	0
121214	0
8608	3
11318	11
9880	388
6866	5
4640	28
23306	374
4665	260
6778	1952
4035	2007
100302201	0
11247	3
6472	218
56901	12
246329	28
22864	734
3626	11
83729	13
2735	147
64333	1108
4141	2152
102465454	5
1649	2034
693201	121
114785	1025
10540	631
3798	1
79837	198
196403	162
115557	4
101927583	0
65012	0
2583	0
10956	1163
116986	303
100130776	12
6302	85
1019	162
102466729	4
92979	357
1594	20
4234	16
25895	9
10102	179
10677	158
10106	2370
407016	3
100506844	3
91419	2
105369972	3
101927653	0
100506869	0
121227	0
9194	58
338811	20
9958	2054
102465133	0
23041	1022
283416	182
406891	20
57460	13
552	12
283417	3
10329	40
104169670	6
57522	19
144577	99
115749	0
11260	655
29110	437
283349	856
100500856	0
693129	0
2799	408
23329	24
400046	0
11197	1
23592	1277
253827	10
100507065	0
105369187	0
204010	0
8091	0
100129940	1
102464827	0
84298	69
103625681	13
51643	132
11213	264
102465249	0
92797	1032
23426	115
102724421	0
55832	1293
100507175	0
8445	3411
101927901	2
101927922	0
100885789	14
3458	35
55801	3
50616	0
56890	98
100507195	17
5908	448
100379132	141
100507250	20
57122	283
55508	78
100130075	5
4193	1243
1368	67
11052	1417
100302182	0
4069	2712
8089	93
10818	485
100500903	0
100500868	0
10576	658
376132	0
144453	0
101928002	1
117177	52
196446	0
101928062	127
4848	1218
27345	21
5787	0
5801	0
7103	0
8549	0
105369834	0
196441	3243
83591	46
55266	44
23011	1025
64786	1248
729633	342
121278	3
283392	0
29953	2
101928137	0
100507377	1
552889	1446
3747	0
84698	6
256710	2
144321	4
11010	249
11103	668
22822	226
4673	2591
79738	27
114882	3138
23390	436
1466	21
144455	4
89795	1
6857	0
100302136	0
5074	44
4659	1108
283310	0
105369868	0
105378254	0
374462	0
4618	0
4617	0
101928420	0
8825	61
693202	1
693203	0
105369869	8
79611	0
100616133	0
8499	0
102724663	0
101928449	0
29080	465
84190	90
160335	22
55117	0
144448	0
84125	0
8092	0
9182	0
4922	0
25834	0
400058	21
160419	0
91298	83
80184	132
160418	88
4254	1
728084	3
1848	178
105369889	13
282809	74
8693	17
100528030	6
102724782	13
490	1250
338758	303
439916	0
196477	0
1833	0
11081	0
4060	1
1634	0
256021	145
694	12831
101930023	6
574016	0
574028	0
338809	4
440107	4
8411	83
643339	0
102724933	0
11163	377
7334	716
28977	95
144481	2
8835	18
8738	32
101928731	15
10154	633
51134	62
144486	5
100847031	2
57458	395
102465834	0
105369914	72
574449	0
160313	0
55967	114
7181	211
55785	154
55591	365
442903	0
100500802	2
10988	391
84101	15
100132594	2
59277	5
6636	132
120935	27
144193	1
3034	207
4048	476
100189239	0
2004	906
5128	1834
144535	4
121441	471
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	1
643770	1
100189207	0
100189171	0
100128191	79
7112	928
5250	2499
677832	22
121457	12
317	273
56899	0
101928937	0
196472	0
23074	606
55592	446
100302217	1
64431	134
120863	21
55681	521
246213	0
9971	0
283431	14
121601	0
160728	0
27340	438
400	182
121599	0
4604	1
56994	227
50511	7
79158	626
101929005	13
55332	180
51019	104
79023	35
55010	20
5367	0
3479	0
283432	0
5053	0
429	0
374470	17
101929058	0
101929084	0
55576	0
51559	90
253724	16
7184	2771
100500842	0
728568	99
6996	371
83468	13
29915	263
4801	76
7296	760
493861	88
50515	617
100500843	1
84102	26
121053	31
160428	3
414300	1
23325	973
55198	1152
387882	47
101929110	0
9891	2
10970	471
255394	1230
55703	29
100287944	1
5992	1
100505978	0
55188	31
90488	90
80298	51
1407	993
121551	270
11137	251
11108	945
101929162	75
121549	0
728739	0
9671	0
1240	6
102723562	5
11153	348
9733	1570
23479	2159
338773	14
6404	383
100616240	1
23603	688
54434	1680
693204	2
1610	0
55530	0
84749	498
100131733	80
121642	29
7374	32
32	219
121643	1
101928138	0
283446	17
83892	507
89910	200
326625	22
4598	154
84915	37
84983	3
59341	7
100616454	0
51228	394
84260	172
9815	1152
88455	1229
400073	56
28981	2
488	4004
51434	193
10094	413
51184	50
29902	81
51699	172
144715	25
160760	2372
79600	23
84329	49
5501	977
160762	0
4633	0
100131138	0
23316	6
102465455	0
144717	220
10019	7319
6311	105
8315	836
80724	212
217	148
102465456	0
51275	264
8550	622
89894	44
8759	52
10961	749
80018	487
100500889	4
10906	680
283450	1502
102465519	0
6128	1285
5781	1188
100302227	0
22895	8
4938	41
4940	203
4939	607
1840	78
8437	17
387885	5
79039	518
102466222	0
84934	58
115811	19
53373	566
102465457	5
80024	644
196463	180
10993	102
113675	7
64211	0
104355219	0
100506465	0
9904	1022
6910	0
105369997	0
255480	0
6926	0
23389	4479
693205	1
100616309	0
100287569	72
643246	289
79794	229
84900	6
8739	0
26259	44
100506551	4
54997	38
101928244	8
23014	1012
4842	0
283455	7
5985	120
55884	251
54621	8
5037	800
51347	288
64426	604
84530	0
26353	0
144742	0
160777	0
387890	0
5564	240
11113	22
100302274	0
92558	754
11021	802
10985	4966
100616179	0
6175	4793
100506649	22
5829	2577
26834	649
23409	136
26835	0
5319	0
4440	0
1337	204
51499	155
283459	569
8683	518
8655	88
100506668	10
84274	24
9921	5002
51367	111
9478	0
9761	839
84747	410
100616329	0
35	121
121665	528
283460	2
6927	49
64897	258
8638	5333
5027	110
5025	377
10645	757
51433	658
80196	579
84678	2204
102465665	1
84876	568
283385	200
144404	866
54509	313
338799	267
23067	3457
3242	80
5715	182
144406	38
605	68
22877	2716
254050	14
386653	1
79369	152
56616	631
101593348	11
65082	213
6249	1157
100507066	46
55596	936
65117	1794
9735	158
338442	1215
8843	1170
27198	3
8562	183
84660	47
9026	1911
79720	1507
23457	63
79676	115
51329	448
57605	497
100422931	0
100507091	5
10198	380
91574	773
8099	57
55206	1769
100293704	82
102466877	0
387893	282
196383	479
11066	119
353116	53
100500909	0
101927415	26
10959	1124
57696	443
1967	268
2967	131
79867	50
23545	324
196385	4
80212	37
144348	153
100533183	0
144347	0
105370045	0
9612	2694
102466204	3
949	10
7316	12220
100847004	2
100189232	0
100189343	0
100009606	0
100189347	14
100189339	21
57647	821
140707	3
102659353	5
65985	167
114795	2
400084	0
101927464	0
105370059	0
100128554	0
100996671	1
387895	32
100507206	24
440117	0
101927592	0
101927616	0
101927637	0
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	0
100500817	0
121260	697
144423	187
121256	0
283352	0
101927735	0
100190940	0
440119	1
11211	0
9271	0
23504	0
2054	76
5901	652
283383	1
116437	0
338797	0
100996701	0
6433	1440
4326	10
8408	1827
80324	87
57634	1974
677829	4
347918	37
317781	595
79050	96
50614	12
100130238	0
101928416	0
100129528	1
57666	461
100996573	109
102465975	0
100507055	11
22953	4
5426	286
5827	10
192111	163
23141	1278
2802	742
55743	591
101928530	5
100289635	9
7574	334
101928597	2
7637	228
7699	58
101060200	30
7556	118
10795	135
647589	0
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	3
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	1
54737	762
55269	1197
9205	411
7750	1791
104355137	0
2700	0
2706	1
10804	19
51084	52
100616304	0
8100	48
53342	0
221143	1
64328	1206
101930748	1
26524	412
10284	522
221150	10
78988	128
103689843	0
101928764	0
650794	6
100652865	0
253832	1324
221154	164
100873767	0
2254	74
100874182	0
100506622	9
646201	0
6445	0
100873766	0
26278	246
100506680	0
100506697	0
55504	2
4285	13
542767	4
387911	0
400110	0
221178	4912
100313842	0
100874231	102
338872	1
143	859
105370295	1
101927375	2
374491	0
479	0
56163	0
55835	27
646405	0
5042	232
219287	0
101928922	0
102723318	0
9107	1043
9818	1151
51761	2
100873778	0
387914	2
6049	628
1024	46
10810	19
2835	0
219333	345
100874070	24
100874071	3
102723332	2
6144	325
26771	42
619499	32
387496	32
2971	625
219402	88
100873768	0
222484	115
51082	820
219409	0
100861550	0
3651	0
432369	19
1045	0
646625	0
2322	10
255967	1018
100288730	11
100873781	1
2321	7
51371	343
283537	64
100873762	0
23281	31
100874107	6
6541	614
5412	412
100874059	0
100861573	0
440131	0
84056	20
100873769	0
100188949	9
103724387	5
3146	915
10208	698
100189036	0
241	459
100874158	5
440132	0
100507064	0
84935	0
122046	0
10808	356
145173	48
122042	0
196549	7
100507099	6
10129	380
646799	0
675	141
90634	208
10443	755
100462953	57
116828	202
23047	435
100874167	0
101927403	0
9365	0
90627	1
100874241	0
5983	78
100874179	0
26960	32
4081	0
9201	0
100526761	0
54937	0
728591	0
100873774	0
23111	557
100507135	0
8900	12
400120	0
4093	14
5994	63
29880	133
11340	196
55578	387
122011	12
103695431	0
400121	0
10631	0
7223	0
100874188	0
51569	771
101929121	0
100874147	0
341640	0
100873764	0
161003	0
80209	801
387921	26
10186	8
105370296	0
57511	43
100422940	0
105370172	0
100874127	1
400123	2
646982	3
2308	1306
100313896	1
10240	64
10166	10
100616668	17
693206	0
283507	20
1997	3541
100189333	6
11193	141
100422878	0
89890	62
101929140	4
84078	97
9617	77
79612	820
100873765	7
100506759	1
28984	513
23078	297
100847026	0
100507240	4
160851	68
11215	353
8600	2
144809	0
103689845	0
104355147	0
94240	230
29103	67
100874159	0
55068	0
100874130	0
160857	2
144811	44
121838	0
101929212	2
79024	1
100874377	0
102465876	0
105370297	0
387923	1
400128	1
8848	631
641467	39
144817	0
100189030	17
26747	93
55425	122
101929259	0
2963	156
100873773	0
386618	16
7178	25377
677814	5
100190939	55
253512	278
100874259	4
83548	794
220081	0
103752581	0
220082	0
283514	254
23091	376
100509894	2
1361	0
3936	3914
220416	1
100861554	11
80183	86
100873772	0
101929344	0
23143	454
2098	164
3356	5
100874082	0
100861549	10
8803	117
101929410	4
55270	98
29079	311
100873965	29
9445	2712
100862704	46
5925	127
10161	94
1102	61
100129597	0
57105	15
22862	751
2862	0
81602	120
81617	21
83852	258
51131	639
55213	433
115761	76
84650	40
3839	391
220429	4
57213	24
8847	83
100500908	2
10206	424
283518	6
406950	0
406948	0
10301	102
145165	61
103689915	0
220107	7
100874074	1
100874255	26
79621	188
2974	3
647166	0
220108	3
647174	24
100847003	0
26512	2007
100507398	58
100616423	0
115825	495
79758	180
283521	96
83446	0
540	14
440138	61
9724	102
341676	7
101929657	0
4752	11
100887750	252
103191607	0
55901	35
51028	217
26586	311
220115	0
144983	277
10910	75
11061	2
100313778	0
5100	0
10562	10
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	2
101926897	0
81624	0
100874195	0
100874196	1
100874169	0
81550	75
101926930	0
100422973	0
64881	0
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	0
100616205	0
5101	8
100874064	1
100874086	0
100874087	0
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	20
440145	41
79866	124
22894	1151
10464	205
100873779	0
688	379
100873770	0
100874155	0
11278	703
100874151	0
338864	0
647288	5
9882	325
170622	267
7347	53
101927155	1
4008	82
729420	0
104326189	0
115207	92
690	1
730249	2
1203	119
26224	864
23077	2423
100874212	2
8796	0
104355296	0
100129307	0
122060	278
100500861	0
100505518	2
1910	0
101927176	0
100874175	0
100874222	0
5457	0
79596	80
100874126	0
64062	1384
100505538	26
100874208	0
54602	29
103724388	0
102724076	0
101927195	0
101515984	0
101927216	0
10253	6
103724386	0
100861546	0
100873771	0
114798	0
105370288	0
100874128	0
104355140	0
100874137	0
100873775	0
84189	0
642345	0
100616182	0
26050	1
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	0
407975	14
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	1
100873970	0
100847092	0
100873969	0
104326053	0
10082	0
100873973	0
100873972	0
1638	41
100189251	0
23483	50
160897	52
101927248	0
11166	0
105376685	0
100507533	1
101927284	0
100861544	0
10257	166
9071	0
100874194	0
22873	0
5611	1352
55757	6
105370367	0
266722	0
100616137	0
100887754	0
27199	0
10150	578
103625683	0
5911	155
3843	1205
10160	110
140432	0
100422881	0
8428	1321
6564	1
23348	573
100874096	1
100873782	0
100861541	67
100289373	7
337867	285
2841	153
1880	470
100131561	46
693208	14
102725509	16
9375	657
104355149	2
171425	4
100422861	0
100874063	0
101927465	0
101927437	0
85416	0
7546	0
100861542	0
5095	54
100885777	3
87769	7
84899	24
105370368	8
100885778	0
100874161	0
259232	0
9358	0
2259	0
100616110	0
100616239	0
283480	0
100874081	0
283481	2
7174	2503
196541	11
643677	6
93081	16
79070	6
54841	8
100533467	0
2073	256
121952	4
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	0
1948	9
55082	1649
283483	0
100874173	0
728215	0
100302286	0
100874375	0
3981	59
84945	298
10673	33
23026	48
100885782	0
104326054	0
101409253	0
8660	4933
104355146	0
1282	0
1284	7
102465872	0
100874203	0
55647	97
55739	501
79587	323
105376684	30
3621	254
105370362	0
283487	4
55608	591
104355135	0
101927802	0
8874	1772
100874226	0
101060553	6
121793	12
105370369	0
101928616	0
100505996	0
105378193	0
6656	0
101928698	0
101928730	0
104266956	0
122258	0
10426	207
400165	0
23250	545
105370374	4
100874205	5
105378192	4
23263	30
100289410	5
2155	0
2159	1
104413892	0
102724474	2
8858	0
55795	576
8451	246
102465874	0
3916	1617
79774	191
100874068	2
101928841	11
113622	3
55208	55
55002	239
7027	99
496	0
6011	0
105377805	0
100130386	0
348013	2
650669	9
2621	35
100506394	0
643365	0
100861555	72
100507747	62
22821	1421
105377808	15
101929355	5
8881	105
100847035	1
100616227	2
65110	88
283489	219
104355150	0
440153	0
642426	0
641455	0
100508046	0
642477	1
414763	0
503639	0
101101776	0
404785	0
101929572	0
79334	0
441669	0
441670	0
390429	0
390431	0
79544	0
79317	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	76
57820	273
100113391	1
85495	40631
10038	132
7011	731
123103	11
55644	155
328	587
90809	831
4860	963
338879	0
390443	0
122651	0
254028	0
493901	0
7217	0
7207	1
7218	176
7237	0
100189151	28
100189419	0
100189286	22
341799	0
100189424	0
100189405	0
100009601	0
100009602	0
100189263	4
100189001	12
100189088	0
283	2
6038	0
10876	0
64184	0
6039	12
6035	1
6037	1
643332	0
6036	6
64745	428
101929718	32
29986	5
57447	61
102465428	0
122664	0
440163	1
84659	2
122665	0
55701	479
51222	251
643382	2
390445	0
283624	1869
3183	4726
57096	27
11198	928
57680	4749
692053	7
319103	15
84932	151
9878	1228
56339	601
6297	185
26533	0
28693	2
26534	0
28692	4
26686	0
28691	18
28690	16
28689	6
28688	8
6956	8
28686	2
28685	8
28678	0
28676	6
28674	14
28684	33
28683	28
28671	24
28673	13
28682	26
28670	25
28669	9
28677	17
28672	25
28680	38
28667	9
28666	19
28665	10
28664	25
28663	12
28662	11
28661	0
28660	3
28518	4
28659	2
28658	5
28657	32
28679	0
28655	4
28653	11
28652	7
28656	3
28648	6
28647	2
28646	0
28644	4
28643	10
28642	6
28641	3
28640	14
28517	0
28525	0
28524	0
28523	0
28522	3
28519	0
28521	0
28520	0
28526	11
28516	0
28694	0
28696	2
28697	3
28698	6
28699	4
28701	3
28702	9
28703	19
28705	11
28706	21
28707	17
28708	22
28709	18
28710	41
28711	21
28712	13
28713	37
28714	33
28715	11
28716	19
28717	53
28718	28
28719	28
28720	19
28721	21
28722	53
28723	40
28724	15
28725	14
28726	40
28727	25
28728	35
28729	29
28730	19
28731	24
28732	24
28733	15
28734	15
28735	14
28736	28
28737	53
28738	29
28739	31
28740	15
28741	13
28742	31
28743	43
28744	14
28745	26
28746	15
28747	16
28748	49
28749	29
28750	24
28751	16
28752	20
28753	22
28754	24
28755	1093
105370399	39
1603	122
63874	275
5018	1281
9056	396
122704	47
4323	85
26020	2105
161253	276
55147	1018
100505758	37
10419	104
101926933	1
100189243	0
54930	117
100616424	0
84962	3
60686	32
5693	158
122706	0
64403	22
105370705	8
